FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
411,14747,SEA,12478,JFK,737,-8,1542,-28
439,12478,JFK,10397,ATL,1120,-5,1336,-16
454,12478,JFK,14747,SEA,1600,0,1921,3
464,12478,JFK,14747,SEA,803,-2,1109,-16
528,11433,DTW,10397,ATL,1549,0,1743,-16
629,10397,ATL,11433,DTW,903,-2,1053,-10
784,10397,ATL,13487,MSP,843,-2,1018,-7
857,13487,MSP,10397,ATL,1107,-5,1434,-7
902,10397,ATL,11433,DTW,1447,-2,1628,-27
968,14747,SEA,10397,ATL,730,-8,1450,-36
1060,14747,SEA,10397,ATL,1034,-5,1804,-28
1121,11433,DTW,10397,ATL,1921,-4,2120,-10
1342,13487,MSP,11433,DTW,2001,-4,2238,-14
1402,11433,DTW,10397,ATL,2024,-1,2228,-5
1549,13487,MSP,10397,ATL,1759,-6,2150,6
1096,11433,DTW,13487,MSP,1201,-4,1246,-15
1267,10397,ATL,11433,DTW,1759,-1,1950,-11
1352,13487,MSP,11433,DTW,1136,-4,1409,-17
1476,11433,DTW,13487,MSP,1344,-1,1425,-15
2329,10397,ATL,14747,SEA,1312,-3,1514,-24
2424,14747,SEA,11433,DTW,1359,-1,2101,-18
2561,12478,JFK,11433,DTW,908,-2,1044,-38
2795,14747,SEA,10397,ATL,1443,-2,2201,-32
2826,10397,ATL,13487,MSP,1204,-1,1339,-6
42,10397,ATL,12478,JFK,1508,-2,1714,-21
94,11433,DTW,10397,ATL,1213,7,1417,3
176,13487,MSP,10397,ATL,1506,1,1823,-14
325,11433,DTW,10397,ATL,1343,-3,1546,-3
413,13487,MSP,12478,JFK,1051,-4,1426,-13
439,12478,JFK,10397,ATL,1130,5,1344,-8
454,12478,JFK,14747,SEA,1555,-5,1842,-36
464,12478,JFK,14747,SEA,809,4,1102,-23
535,10397,ATL,11433,DTW,1904,-1,2051,-17
630,11433,DTW,10397,ATL,1801,7,1953,-12
1893,11433,DTW,10397,ATL,935,55,1129,44
1991,13487,MSP,10397,ATL,517,-3,832,-15
2032,13487,MSP,12478,JFK,712,-5,1051,-9
2157,14747,SEA,11433,DTW,2229,-1,520,-22
2214,13487,MSP,12478,JFK,2003,20,2357,22
2253,13487,MSP,14747,SEA,1801,6,1939,-3
2348,10397,ATL,14747,SEA,2115,0,2347,-3
2424,14747,SEA,11433,DTW,1400,0,2101,-18
744,13487,MSP,10397,ATL,1004,-1,1323,-13
815,14747,SEA,11433,DTW,937,-3,1634,-26
862,10397,ATL,13487,MSP,1045,-5,1216,-14
922,14747,SEA,13487,MSP,652,7,1152,-14
968,14747,SEA,10397,ATL,734,-4,1503,-23
2795,14747,SEA,10397,ATL,1445,0,2204,-29
2826,10397,ATL,13487,MSP,1213,8,1341,-4
42,10397,ATL,12478,JFK,1514,4,1716,-19
94,11433,DTW,10397,ATL,1207,1,1412,-2
176,13487,MSP,10397,ATL,1502,-3,1820,-17
325,11433,DTW,10397,ATL,1402,16,1602,13
413,13487,MSP,12478,JFK,1054,-1,1418,-21
439,12478,JFK,10397,ATL,1121,-4,1331,-21
454,12478,JFK,14747,SEA,1644,44,2012,54
464,12478,JFK,14747,SEA,800,-5,1124,-1
535,10397,ATL,11433,DTW,1904,-1,2052,-16
630,11433,DTW,10397,ATL,1750,-4,1948,-17
748,10397,ATL,11433,DTW,1056,1,1251,-3
830,10397,ATL,12478,JFK,1212,-3,1415,-21
888,10397,ATL,13487,MSP,1946,-4,2114,-16
947,11433,DTW,13487,MSP,1000,0,1050,-3
991,10397,ATL,11433,DTW,1253,-1,1449,-6
1107,10397,ATL,14747,SEA,1904,4,2128,-2
2048,12478,JFK,10397,ATL,1713,-7,1939,-16
2201,14747,SEA,12478,JFK,2227,-8,629,-26
2237,13487,MSP,14747,SEA,1521,-4,1702,-8
2329,10397,ATL,14747,SEA,1313,-2,1521,-17
2423,11433,DTW,14747,SEA,829,-1,1030,-5
2536,13487,MSP,14747,SEA,2036,59,2227,63
2610,10397,ATL,13487,MSP,735,0,902,-13
2798,13487,MSP,11433,DTW,630,0,917,6
17,11433,DTW,14747,SEA,1214,-1,1424,12
43,12478,JFK,10397,ATL,1525,0,1743,-16
176,13487,MSP,10397,ATL,1502,-3,1823,-13
325,11433,DTW,10397,ATL,1203,-2,1354,-16
1768,14747,SEA,13487,MSP,639,-6,1140,-25
1921,10397,ATL,11433,DTW,1630,-1,1820,-11
1997,13487,MSP,10397,ATL,1629,-6,2002,-6
2032,13487,MSP,12478,JFK,713,-4,1048,-9
2174,12478,JFK,13487,MSP,1644,44,1831,24
2218,14747,SEA,11433,DTW,730,0,1434,-18
2308,14747,SEA,13487,MSP,1307,-3,1802,-29
2423,11433,DTW,14747,SEA,827,-3,1031,-2
2577,10397,ATL,13487,MSP,1346,-4,1511,-21
2824,10397,ATL,13487,MSP,1644,-1,1808,-24
38,14747,SEA,11433,DTW,1157,16,1858,-10
53,13487,MSP,11433,DTW,1533,3,1804,-7
108,13487,MSP,10397,ATL,1315,0,1626,-23
211,12478,JFK,14747,SEA,1924,-1,2248,-1
2283,11433,DTW,10397,ATL,616,1,806,-12
2350,10397,ATL,12478,JFK,809,-1,1001,-23
2440,14747,SEA,13487,MSP,41,-4,539,-20
436,12478,JFK,11433,DTW,906,-4,1111,-10
454,12478,JFK,14747,SEA,1556,-4,1900,-15
499,12478,JFK,13487,MSP,800,-5,1006,-2
589,13487,MSP,14747,SEA,1116,-4,1302,1
744,13487,MSP,10397,ATL,1001,-4,1325,-12
815,14747,SEA,11433,DTW,952,12,1643,-17
888,10397,ATL,13487,MSP,1957,7,2124,-6
968,14747,SEA,10397,ATL,737,-1,1517,-6
1060,14747,SEA,10397,ATL,1036,-3,1811,-19
1290,10397,ATL,11433,DTW,2225,0,24,-5
1402,11433,DTW,10397,ATL,2025,0,2226,-4
1598,14747,SEA,10397,ATL,615,0,1336,-20
439,12478,JFK,10397,ATL,1127,2,1335,-17
454,12478,JFK,14747,SEA,1600,0,1913,-5
464,12478,JFK,14747,SEA,759,-6,1119,-6
588,14747,SEA,13487,MSP,1207,37,1707,13
677,13487,MSP,11433,DTW,1017,1,1251,-12
784,10397,ATL,13487,MSP,845,0,1016,-9
857,13487,MSP,10397,ATL,1212,60,1521,40
902,10397,ATL,11433,DTW,1446,-3,1632,-23
1715,11433,DTW,10397,ATL,952,-3,1134,-21
1823,11433,DTW,14747,SEA,2021,-4,2228,-1
1342,13487,MSP,11433,DTW,2002,-3,2231,-21
1402,11433,DTW,10397,ATL,2117,52,2307,34
1549,13487,MSP,10397,ATL,1809,4,2134,-10
1727,13487,MSP,11433,DTW,1325,-5,1552,-24
1823,11433,DTW,14747,SEA,2046,21,2235,6
1929,10397,ATL,14747,SEA,819,-1,1053,3
1998,11433,DTW,13487,MSP,848,-4,936,-19
2423,11433,DTW,14747,SEA,826,-4,1109,34
2547,14747,SEA,13487,MSP,1811,-4,2320,-9
325,11433,DTW,10397,ATL,1341,-5,1540,-9
413,13487,MSP,12478,JFK,1053,-2,1427,-12
1549,13487,MSP,10397,ATL,1810,5,2132,-12
1727,13487,MSP,11433,DTW,1326,-4,1555,-21
1823,11433,DTW,14747,SEA,2043,18,2240,11
1929,10397,ATL,14747,SEA,816,-4,1050,0
2027,11433,DTW,12478,JFK,2021,-4,2212,-11
2054,12478,JFK,10397,ATL,1916,-9,2132,-32
2214,13487,MSP,12478,JFK,2019,36,2357,22
2253,13487,MSP,14747,SEA,1752,-3,1936,-6
2350,10397,ATL,12478,JFK,809,-1,1019,-5
1880,10397,ATL,11433,DTW,2126,21,2317,5
1965,10397,ATL,14747,SEA,1652,-3,1904,-22
2005,10397,ATL,11433,DTW,738,13,932,10
2048,12478,JFK,10397,ATL,1718,-2,1935,-20
2214,13487,MSP,12478,JFK,2102,79,36,61
2253,13487,MSP,14747,SEA,1822,27,2003,21
2798,13487,MSP,11433,DTW,624,-6,902,-9
17,11433,DTW,14747,SEA,1216,1,1412,-3
43,12478,JFK,10397,ATL,1551,26,1803,1
95,10397,ATL,11433,DTW,1344,-4,1534,-19
177,10397,ATL,13487,MSP,1456,-5,1621,-28
356,10397,ATL,13487,MSP,2119,-1,2238,-29
420,10397,ATL,12478,JFK,1412,-1,1625,-9
439,12478,JFK,10397,ATL,1123,-2,1330,-22
454,12478,JFK,14747,SEA,1555,-5,1905,-13
464,12478,JFK,14747,SEA,801,-4,1136,11
535,10397,ATL,11433,DTW,1903,-2,2102,-6
630,11433,DTW,10397,ATL,1937,103,2141,96
748,10397,ATL,11433,DTW,1054,-1,1247,-7
830,10397,ATL,12478,JFK,1248,33,1454,18
888,10397,ATL,13487,MSP,1954,4,2118,-12
2646,13487,MSP,14747,SEA,2202,-1,2337,-9
2819,14747,SEA,10397,ATL,1215,0,1949,-16
23,11433,DTW,13487,MSP,1532,-3,1626,-12
52,11433,DTW,13487,MSP,903,11,950,-5
95,10397,ATL,11433,DTW,1345,-3,1532,-21
177,10397,ATL,13487,MSP,1518,17,1648,-1
356,10397,ATL,13487,MSP,2116,-4,2239,-28
421,14747,SEA,12478,JFK,1232,-3,2019,-41
440,12478,JFK,10397,ATL,609,-6,829,-14
460,12478,JFK,10397,ATL,836,-4,1050,-27
499,12478,JFK,13487,MSP,801,-4,1015,1
588,14747,SEA,13487,MSP,1129,-1,1647,-7
677,13487,MSP,11433,DTW,1014,-2,1251,-12
783,13487,MSP,10397,ATL,619,-1,928,-18
843,10397,ATL,12478,JFK,1029,-1,1254,9
889,14747,SEA,13487,MSP,905,-5,1413,-16
967,10397,ATL,14747,SEA,1114,-1,1326,-14
1055,11433,DTW,13487,MSP,2033,-2,2128,-2
1109,14747,SEA,12478,JFK,1506,-4,2305,-27
1342,13487,MSP,11433,DTW,2004,-1,2248,-4
1402,11433,DTW,10397,ATL,2022,-3,2228,-5
1549,13487,MSP,10397,ATL,1808,3,2146,2
1727,13487,MSP,11433,DTW,1327,-3,1550,-26
1823,11433,DTW,14747,SEA,2022,-3,2219,-10
1929,10397,ATL,14747,SEA,816,-4,1035,-15
2005,10397,ATL,11433,DTW,1126,241,1314,232
431,12478,JFK,10397,ATL,1920,-5,2130,-36
446,10397,ATL,12478,JFK,1748,-2,2005,-10
463,12478,JFK,10397,ATL,1356,21,1605,0
526,10397,ATL,13487,MSP,2225,0,2348,-26
589,13487,MSP,14747,SEA,1117,-3,1249,-13
733,11433,DTW,14747,SEA,1544,9,1738,1
784,10397,ATL,13487,MSP,842,-3,1011,-14
857,13487,MSP,10397,ATL,1110,-2,1428,-13
902,10397,ATL,11433,DTW,1445,-4,1626,-29
968,14747,SEA,10397,ATL,737,-1,1458,-28
1060,14747,SEA,10397,ATL,1037,-2,1813,-19
1121,11433,DTW,10397,ATL,1921,-4,2131,1
2201,14747,SEA,12478,JFK,2238,3,635,-20
2237,13487,MSP,14747,SEA,1525,0,1706,-4
2329,10397,ATL,14747,SEA,1326,11,1533,-5
2424,14747,SEA,11433,DTW,1406,6,2057,-22
2561,12478,JFK,11433,DTW,905,-5,1103,-19
2795,14747,SEA,10397,ATL,1442,-3,2209,-24
2826,10397,ATL,13487,MSP,1203,-2,1332,-13
42,10397,ATL,12478,JFK,1508,-2,1730,-5
94,11433,DTW,10397,ATL,1205,-1,1359,-15
176,13487,MSP,10397,ATL,1505,0,1831,-6
356,10397,ATL,13487,MSP,2114,-6,2249,-18
420,10397,ATL,12478,JFK,1413,0,1628,-6
2348,10397,ATL,14747,SEA,2113,-2,2352,2
2424,14747,SEA,11433,DTW,1357,-3,2056,-23
2547,14747,SEA,13487,MSP,1809,-6,2308,-21
2646,13487,MSP,14747,SEA,2202,-1,2341,-5
2819,14747,SEA,10397,ATL,1217,2,1942,-23
23,11433,DTW,13487,MSP,1601,26,1643,5
52,11433,DTW,13487,MSP,849,-3,932,-23
968,14747,SEA,10397,ATL,748,10,1524,-2
1055,11433,DTW,13487,MSP,2034,-1,2135,5
1109,14747,SEA,12478,JFK,1508,-2,2307,-25
1291,14747,SEA,10397,ATL,857,-3,1614,-36
1397,13487,MSP,14747,SEA,901,1,1046,2
947,11433,DTW,13487,MSP,1008,8,1100,7
991,10397,ATL,11433,DTW,1249,-5,1452,-3
1107,10397,ATL,14747,SEA,1858,-2,2122,-9
1290,10397,ATL,11433,DTW,2225,0,17,-15
1357,13487,MSP,11433,DTW,1748,8,2024,-2
1486,13487,MSP,10397,ATL,720,-4,1028,-22
1640,11433,DTW,10397,ATL,714,-2,903,-13
1770,14747,SEA,13487,MSP,1523,-2,2045,-1
2348,10397,ATL,14747,SEA,2115,0,2334,-16
2424,14747,SEA,11433,DTW,1403,3,2057,-22
2547,14747,SEA,13487,MSP,1808,-7,2304,-25
1476,11433,DTW,13487,MSP,1338,-7,1430,-10
1598,14747,SEA,10397,ATL,614,-1,1337,-21
1768,14747,SEA,13487,MSP,642,-3,1143,-23
1880,10397,ATL,11433,DTW,2105,0,2245,-27
1965,10397,ATL,14747,SEA,1704,9,1927,1
2005,10397,ATL,11433,DTW,721,-4,912,-10
2048,12478,JFK,10397,ATL,1718,-2,1936,-19
2201,14747,SEA,12478,JFK,2236,1,630,-25
2237,13487,MSP,14747,SEA,1523,-2,1658,-12
2547,14747,SEA,13487,MSP,1811,-4,2253,-36
2646,13487,MSP,14747,SEA,2159,-4,2347,1
1342,13487,MSP,11433,DTW,2004,-1,2253,1
1402,11433,DTW,10397,ATL,2025,0,2226,-7
862,10397,ATL,13487,MSP,1059,9,1215,-15
922,14747,SEA,13487,MSP,644,-1,1146,-20
968,14747,SEA,10397,ATL,733,-5,1449,-37
1060,14747,SEA,10397,ATL,1058,19,1822,-10
1121,11433,DTW,10397,ATL,1940,15,2145,15
1342,13487,MSP,11433,DTW,2004,-1,2253,1
1402,11433,DTW,10397,ATL,2037,12,2250,17
1549,13487,MSP,10397,ATL,1803,-2,2143,-1
1107,10397,ATL,14747,SEA,1923,23,2153,22
1290,10397,ATL,11433,DTW,2224,-1,5,-27
1357,13487,MSP,11433,DTW,1735,-5,2018,-8
1815,13487,MSP,10397,ATL,917,12,1251,12
1921,10397,ATL,11433,DTW,1631,0,1819,-14
1997,13487,MSP,10397,ATL,1734,59,2109,59
2039,10397,ATL,14747,SEA,941,-4,1220,7
2201,14747,SEA,12478,JFK,2254,19,643,-12
2237,13487,MSP,14747,SEA,1524,-1,1716,6
2329,10397,ATL,14747,SEA,1315,0,1541,3
2423,11433,DTW,14747,SEA,830,0,1039,4
1880,10397,ATL,11433,DTW,2102,-3,2247,-25
1965,10397,ATL,14747,SEA,1658,3,1925,-1
2005,10397,ATL,11433,DTW,732,7,918,-4
2048,12478,JFK,10397,ATL,1717,-3,1927,-28
2201,14747,SEA,12478,JFK,2227,-8,630,-25
2237,13487,MSP,14747,SEA,1523,-2,1708,-2
2329,10397,ATL,14747,SEA,1330,15,1553,15
2819,14747,SEA,10397,ATL,1212,-3,1920,-45
23,11433,DTW,13487,MSP,1529,-6,1622,-15
86,13487,MSP,11433,DTW,1527,-3,1752,-17
177,10397,ATL,13487,MSP,1520,19,1656,10
356,10397,ATL,13487,MSP,2220,-5,2355,-16
421,14747,SEA,12478,JFK,1239,4,2041,-17
442,12478,JFK,13487,MSP,1131,-9,1333,-7
462,12478,JFK,14747,SEA,1059,-6,1406,-3
535,10397,ATL,11433,DTW,1917,12,2114,8
630,11433,DTW,10397,ATL,1816,1,2013,-9
783,13487,MSP,10397,ATL,617,-3,918,-27
843,10397,ATL,12478,JFK,1041,11,1248,5
902,10397,ATL,11433,DTW,1518,18,1712,8
991,10397,ATL,11433,DTW,1300,10,1451,-2
1107,10397,ATL,14747,SEA,1859,-1,2113,-13
1476,11433,DTW,13487,MSP,1341,-4,1420,-20
1598,14747,SEA,10397,ATL,608,-7,1319,-39
1768,14747,SEA,13487,MSP,641,-4,1132,-34
1549,13487,MSP,10397,ATL,1756,-4,2059,-38
1727,13487,MSP,11433,DTW,1324,-6,1553,-22
1893,11433,DTW,10397,ATL,836,-4,1028,-14
1991,13487,MSP,10397,ATL,517,-3,813,-33
2027,11433,DTW,12478,JFK,2019,-6,2226,5
2157,14747,SEA,11433,DTW,2355,-4,632,-40
2214,13487,MSP,12478,JFK,1941,-2,2308,-24
2283,11433,DTW,10397,ATL,558,-2,738,-24
2368,13487,MSP,11433,DTW,853,-2,1127,-10
2577,10397,ATL,13487,MSP,1355,5,1537,5
2824,10397,ATL,13487,MSP,1651,6,1827,-5
2221,11433,DTW,14747,SEA,1738,-2,1950,10
2492,13487,MSP,12478,JFK,1527,27,1903,18
2577,10397,ATL,13487,MSP,1349,-1,1517,-18
2795,14747,SEA,10397,ATL,1446,1,2153,-40
43,12478,JFK,10397,ATL,1523,-2,1743,-19
94,11433,DTW,10397,ATL,1203,-3,1353,-21
176,13487,MSP,10397,ATL,1503,-2,1810,-27
325,11433,DTW,10397,ATL,1352,6,1540,-9
413,13487,MSP,12478,JFK,1053,-2,1407,-32
439,12478,JFK,10397,ATL,1124,-1,1324,-28
454,12478,JFK,14747,SEA,1557,-3,1935,17
464,12478,JFK,14747,SEA,834,29,1215,50
588,14747,SEA,13487,MSP,1137,7,1646,-8
677,13487,MSP,11433,DTW,1020,4,1235,-28
784,10397,ATL,13487,MSP,841,-4,1009,-16
857,13487,MSP,10397,ATL,1111,-1,1425,-16
902,10397,ATL,11433,DTW,1447,-2,1637,-18
968,14747,SEA,10397,ATL,738,0,1513,-13
1060,14747,SEA,10397,ATL,1034,-5,1754,-38
1121,11433,DTW,10397,ATL,1925,0,2125,-5
1342,13487,MSP,11433,DTW,2003,-2,2236,-16
857,13487,MSP,10397,ATL,1106,-6,1413,-28
902,10397,ATL,11433,DTW,1507,18,1700,5
968,14747,SEA,10397,ATL,736,-2,1511,-15
1060,14747,SEA,10397,ATL,1039,0,1805,-27
1397,13487,MSP,14747,SEA,859,-1,1101,19
1352,13487,MSP,11433,DTW,1136,-4,1401,-25
1476,11433,DTW,13487,MSP,1346,1,1443,3
1598,14747,SEA,10397,ATL,616,1,1329,-29
1768,14747,SEA,13487,MSP,701,16,1150,-16
1880,10397,ATL,11433,DTW,2106,1,2251,-21
1965,10397,ATL,14747,SEA,1656,1,1901,-25
2032,13487,MSP,12478,JFK,717,0,1044,-16
2157,14747,SEA,11433,DTW,2229,-1,515,-27
2218,14747,SEA,11433,DTW,559,-1,1241,-34
1770,14747,SEA,13487,MSP,1519,-6,2024,-22
1893,11433,DTW,10397,ATL,834,-6,1030,-15
2237,13487,MSP,14747,SEA,1524,-1,1715,5
2348,10397,ATL,14747,SEA,2112,-3,2318,-32
2424,14747,SEA,11433,DTW,1401,1,2051,-28
2561,12478,JFK,11433,DTW,900,-10,1057,-25
2795,14747,SEA,10397,ATL,1441,-4,2156,-37
2826,10397,ATL,13487,MSP,1201,-4,1342,-3
42,10397,ATL,12478,JFK,1549,39,1753,18
94,11433,DTW,10397,ATL,1205,-1,1350,-24
176,13487,MSP,10397,ATL,1501,-4,1810,-27
325,11433,DTW,10397,ATL,1345,-1,1547,-2
413,13487,MSP,12478,JFK,1049,-6,1413,-26
438,12478,JFK,13487,MSP,1553,-7,1805,-7
446,10397,ATL,12478,JFK,1753,3,2017,2
463,12478,JFK,10397,ATL,1346,11,1609,4
528,11433,DTW,10397,ATL,1543,-6,1731,-28
629,10397,ATL,11433,DTW,903,-2,1053,-10
733,11433,DTW,14747,SEA,1534,-1,1722,-15
784,10397,ATL,13487,MSP,843,-2,1014,-11
2610,10397,ATL,13487,MSP,735,0,903,-12
2798,13487,MSP,11433,DTW,627,-3,858,-13
17,11433,DTW,14747,SEA,1213,-2,1357,-18
43,12478,JFK,10397,ATL,1522,-3,1749,-13
94,11433,DTW,10397,ATL,1205,-1,1356,-18
176,13487,MSP,10397,ATL,1502,-3,1820,-17
356,10397,ATL,13487,MSP,2220,-5,2358,-16
421,14747,SEA,12478,JFK,1231,-4,2030,-30
440,12478,JFK,10397,ATL,609,-6,822,-21
460,12478,JFK,10397,ATL,832,-8,1045,-32
499,12478,JFK,13487,MSP,801,-4,1012,-2
589,13487,MSP,14747,SEA,1113,-7,1248,-14
677,13487,MSP,11433,DTW,1015,-1,1249,-14
1096,11433,DTW,13487,MSP,1207,0,1302,-1
1267,10397,ATL,11433,DTW,1810,10,2012,11
1352,13487,MSP,11433,DTW,1134,-6,1359,-27
1476,11433,DTW,13487,MSP,1345,0,1435,-5
1598,14747,SEA,10397,ATL,610,-5,1339,-19
1291,14747,SEA,10397,ATL,910,10,1643,-7
1397,13487,MSP,14747,SEA,903,3,1037,-8
1513,11433,DTW,10397,ATL,1646,-2,1834,-18
1715,11433,DTW,10397,ATL,950,-5,1157,2
1815,13487,MSP,10397,ATL,900,-5,1214,-25
1929,10397,ATL,14747,SEA,816,-4,1029,-21
2005,10397,ATL,11433,DTW,724,-1,913,-9
2048,12478,JFK,10397,ATL,1721,1,1940,-15
2214,13487,MSP,12478,JFK,1938,-5,2313,-22
2253,13487,MSP,14747,SEA,1755,0,1946,4
2348,10397,ATL,14747,SEA,2116,1,2325,-25
2424,14747,SEA,11433,DTW,1358,-2,2055,-24
2039,10397,ATL,14747,SEA,947,2,1204,-9
2214,13487,MSP,12478,JFK,2051,68,16,41
2253,13487,MSP,14747,SEA,1756,1,1931,-11
2350,10397,ATL,12478,JFK,808,-2,1015,-9
2492,13487,MSP,12478,JFK,1451,-2,1813,-32
2787,13487,MSP,10397,ATL,1936,1,2245,-23
2824,10397,ATL,13487,MSP,1638,-2,1812,-19
38,14747,SEA,11433,DTW,1140,-1,1907,-1
87,11433,DTW,13487,MSP,1924,94,2013,76
109,10397,ATL,13487,MSP,1754,-1,1934,-6
213,12478,JFK,13487,MSP,1840,0,2046,-12
411,14747,SEA,12478,JFK,739,-6,1529,-41
431,12478,JFK,10397,ATL,2358,273,218,252
446,10397,ATL,12478,JFK,1809,19,2020,5
464,12478,JFK,14747,SEA,803,-2,1124,-1
1715,11433,DTW,10397,ATL,952,-3,1135,-20
1815,13487,MSP,10397,ATL,904,-1,1225,-14
1929,10397,ATL,14747,SEA,823,3,1107,17
2005,10397,ATL,11433,DTW,725,0,915,-7
2048,12478,JFK,10397,ATL,1726,6,1941,-14
2214,13487,MSP,12478,JFK,2018,35,2342,7
2253,13487,MSP,14747,SEA,1813,18,2002,20
2348,10397,ATL,14747,SEA,2115,0,2329,-21
2440,14747,SEA,13487,MSP,46,1,548,-11
1965,10397,ATL,14747,SEA,1655,0,1905,-21
2027,11433,DTW,12478,JFK,2027,2,2242,19
2157,14747,SEA,11433,DTW,2230,0,520,-22
2218,14747,SEA,11433,DTW,559,-1,1253,-22
2283,11433,DTW,10397,ATL,614,-1,806,-12
2350,10397,ATL,12478,JFK,808,-2,1002,-22
2440,14747,SEA,13487,MSP,46,1,537,-22
2819,14747,SEA,10397,ATL,1215,0,1942,-23
23,11433,DTW,13487,MSP,1533,-2,1614,-24
53,13487,MSP,11433,DTW,1527,-3,1809,-2
108,13487,MSP,10397,ATL,1313,-2,1626,-23
211,12478,JFK,14747,SEA,2051,56,3,41
367,14747,SEA,10397,ATL,2245,0,559,-22
421,14747,SEA,12478,JFK,1328,53,2119,19
442,12478,JFK,13487,MSP,1201,21,1346,3
462,12478,JFK,14747,SEA,1104,-1,1415,4
526,10397,ATL,13487,MSP,2225,0,4,-10
589,13487,MSP,14747,SEA,1119,-1,1305,3
733,11433,DTW,14747,SEA,1535,0,1733,-4
784,10397,ATL,13487,MSP,844,-1,1010,-15
857,13487,MSP,10397,ATL,1108,-4,1423,-18
902,10397,ATL,11433,DTW,1446,-3,1628,-27
968,14747,SEA,10397,ATL,808,30,1528,2
1060,14747,SEA,10397,ATL,1129,50,1844,12
1121,11433,DTW,10397,ATL,1933,8,2138,8
1342,13487,MSP,11433,DTW,2016,11,2257,5
1402,11433,DTW,10397,ATL,2028,3,2221,-12
1549,13487,MSP,10397,ATL,1813,8,2129,-15
1727,13487,MSP,11433,DTW,1329,-1,1604,-12
2027,11433,DTW,12478,JFK,2019,-6,2206,-17
2610,10397,ATL,13487,MSP,732,-3,916,1
2819,14747,SEA,10397,ATL,1212,-3,1943,-22
23,11433,DTW,13487,MSP,1535,0,1626,-13
52,11433,DTW,13487,MSP,850,-2,947,-8
95,10397,ATL,11433,DTW,1345,-3,1536,-17
177,10397,ATL,13487,MSP,1459,-2,1643,-6
356,10397,ATL,13487,MSP,2118,-2,2258,-9
420,10397,ATL,12478,JFK,1410,-3,1638,4
439,12478,JFK,10397,ATL,1125,0,1342,-10
454,12478,JFK,14747,SEA,1608,8,1912,-6
464,12478,JFK,14747,SEA,804,-1,1125,0
535,10397,ATL,11433,DTW,1903,-2,2105,-3
630,11433,DTW,10397,ATL,1748,-6,1937,-28
744,13487,MSP,10397,ATL,1004,-1,1317,-19
815,14747,SEA,11433,DTW,954,14,1649,-11
862,10397,ATL,13487,MSP,1050,0,1230,0
922,14747,SEA,13487,MSP,644,-1,1142,-24
968,14747,SEA,10397,ATL,733,-5,1506,-20
1060,14747,SEA,10397,ATL,1037,-2,1813,-19
1397,13487,MSP,14747,SEA,900,0,1054,10
1513,11433,DTW,10397,ATL,1653,5,1842,-10
1715,11433,DTW,10397,ATL,953,-2,1137,-18
1823,11433,DTW,14747,SEA,2020,-5,2222,-7
43,12478,JFK,10397,ATL,1549,24,1810,8
95,10397,ATL,11433,DTW,1351,3,1557,4
177,10397,ATL,13487,MSP,1500,-1,1644,-5
356,10397,ATL,13487,MSP,2117,-3,2252,-14
420,10397,ATL,12478,JFK,1425,12,1635,1
439,12478,JFK,10397,ATL,1117,-8,1327,-25
454,12478,JFK,14747,SEA,1557,-3,1919,1
464,12478,JFK,14747,SEA,801,-4,1134,9
535,10397,ATL,11433,DTW,1904,-1,2109,1
630,11433,DTW,10397,ATL,1748,-6,1945,-20
744,13487,MSP,10397,ATL,1004,-1,1324,-12
815,14747,SEA,11433,DTW,951,11,1639,-21
862,10397,ATL,13487,MSP,1050,0,1219,-11
945,11433,DTW,13487,MSP,658,-2,750,-10
984,10397,ATL,12478,JFK,2103,-2,2334,1
1096,11433,DTW,13487,MSP,1211,4,1307,4
1267,10397,ATL,11433,DTW,1758,-2,1946,-15
784,10397,ATL,13487,MSP,842,-3,1000,-22
888,10397,ATL,13487,MSP,1948,-2,2113,-17
968,14747,SEA,10397,ATL,736,-2,1459,-24
1060,14747,SEA,10397,ATL,1058,8,1836,4
1290,10397,ATL,11433,DTW,2223,-2,2,-27
2610,10397,ATL,13487,MSP,732,-3,905,-10
2819,14747,SEA,10397,ATL,1212,-3,1942,-23
23,11433,DTW,13487,MSP,1531,-4,1620,-19
2214,13487,MSP,12478,JFK,2015,32,2342,7
2253,13487,MSP,14747,SEA,1755,0,1938,-4
2348,10397,ATL,14747,SEA,2114,-1,2322,-28
2424,14747,SEA,11433,DTW,1433,33,2133,14
2561,12478,JFK,11433,DTW,900,-10,1100,-22
2795,14747,SEA,10397,ATL,1445,0,2209,-24
2826,10397,ATL,13487,MSP,1204,-1,1333,-12
38,14747,SEA,11433,DTW,1140,-1,1845,-22
86,13487,MSP,11433,DTW,1327,-3,1552,-23
177,10397,ATL,13487,MSP,1716,31,1845,13
356,10397,ATL,13487,MSP,2221,-4,2336,-35
420,10397,ATL,12478,JFK,1028,-2,1250,7
440,12478,JFK,10397,ATL,609,-6,809,-32
463,12478,JFK,10397,ATL,1414,39,1621,21
588,14747,SEA,13487,MSP,1127,-3,1642,-9
632,10397,ATL,13487,MSP,1347,-3,1511,-21
748,10397,ATL,11433,DTW,1049,-3,1247,-3
862,10397,ATL,13487,MSP,1048,-2,1218,-12
945,11433,DTW,13487,MSP,656,-4,738,-22
